age,job,education,default,housing,loan,duration,campaign
28,admin.,high.school,no,no,no,347,2
32,blue-collar,basic.9y,no,unknown,unknown,108,3
36,entrepreneur,university.degree,unknown,yes,no,55,7
34,blue-collar,basic.9y,no,no,no,137,7
29,admin.,university.degree,no,yes,yes,245,1
27,admin.,high.school,no,no,yes,255,2
63,retired,basic.4y,no,no,no,163,1
60,retired,basic.4y,unknown,yes,no,135,5
33,technician,professional.course,no,yes,yes,65,6
22,services,high.school,unknown,yes,no,100,1
38,technician,professional.course,no,no,no,127,2
39,admin.,professional.course,no,unknown,unknown,638,1
27,blue-collar,basic.6y,no,yes,yes,187,2
83,housemaid,basic.4y,no,yes,yes,257,1
42,retired,basic.4y,unknown,yes,yes,116,3
28,blue-collar,basic.9y,no,no,no,66,2
56,technician,unknown,no,yes,no,471,2
31,blue-collar,high.school,no,no,no,672,2
26,services,high.school,no,yes,no,98,1
31,admin.,high.school,no,no,no,439,1
39,blue-collar,basic.9y,no,yes,yes,162,4
30,self-employed,university.degree,no,yes,yes,131,3
35,admin.,university.degree,no,yes,no,333,2
31,technician,university.degree,no,no,no,741,1
38,blue-collar,basic.4y,unknown,no,no,211,6
31,blue-collar,basic.4y,unknown,yes,no,148,1
41,admin.,high.school,no,yes,yes,204,4
30,admin.,high.school,no,yes,yes,82,9
40,blue-collar,basic.6y,no,yes,no,374,3
86,retired,basic.4y,no,unknown,unknown,130,1
26,admin.,high.school,no,no,no,216,2
41,services,high.school,unknown,yes,no,55,2
52,admin.,high.school,no,no,no,87,5
30,technician,high.school,no,yes,no,77,12
49,admin.,high.school,unknown,yes,no,71,1
42,admin.,university.degree,no,yes,yes,101,5
22,admin.,university.degree,no,yes,no,194,2
31,admin.,university.degree,no,yes,yes,194,1
33,technician,university.degree,no,no,yes,130,2
49,retired,high.school,no,yes,no,83,2
36,blue-collar,professional.course,unknown,yes,no,206,1
58,management,basic.6y,no,no,no,40,4
37,blue-collar,high.school,no,no,no,31,19
34,blue-collar,basic.6y,unknown,yes,no,175,2
40,services,unknown,unknown,yes,no,99,26
39,admin.,university.degree,unknown,yes,no,102,1
28,admin.,university.degree,no,no,no,354,1
24,student,high.school,no,yes,no,209,1
39,admin.,unknown,no,no,yes,219,4
50,admin.,university.degree,no,yes,yes,644,1
36,student,basic.9y,unknown,yes,no,246,2
83,housemaid,basic.4y,no,yes,no,667,2
36,admin.,university.degree,no,yes,no,1064,1
37,blue-collar,professional.course,unknown,no,no,128,2
38,technician,professional.course,no,unknown,unknown,272,2
30,technician,high.school,no,yes,yes,92,1
45,blue-collar,unknown,unknown,yes,no,131,1
39,blue-collar,basic.6y,no,no,yes,269,1
26,blue-collar,basic.6y,no,no,no,236,5
55,blue-collar,basic.6y,unknown,no,no,232,4
40,admin.,university.degree,unknown,no,no,105,5
20,student,high.school,no,yes,no,195,2
27,services,high.school,no,yes,yes,158,2
57,blue-collar,unknown,unknown,unknown,unknown,41,8
44,blue-collar,basic.9y,no,yes,yes,180,1
45,blue-collar,basic.4y,no,no,no,194,2
46,admin.,high.school,no,yes,yes,233,4
47,management,university.degree,no,yes,no,29,3
31,admin.,university.degree,no,yes,no,163,1
33,admin.,high.school,no,yes,no,252,1
25,blue-collar,high.school,no,no,no,313,2
41,blue-collar,basic.9y,unknown,yes,no,299,1
32,unemployed,basic.9y,no,unknown,unknown,128,3
30,admin.,university.degree,no,yes,no,280,2
52,services,high.school,unknown,no,no,76,2
56,blue-collar,basic.4y,unknown,no,no,368,5
28,technician,professional.course,no,yes,no,185,2
41,blue-collar,basic.6y,unknown,no,no,278,1
51,housemaid,high.school,unknown,yes,yes,454,1
52,retired,professional.course,no,no,no,269,2
42,blue-collar,basic.4y,no,no,no,378,1
32,technician,professional.course,no,no,no,79,1
54,unemployed,high.school,no,yes,no,346,1
47,admin.,university.degree,no,yes,no,256,4
51,self-employed,basic.4y,unknown,no,yes,91,7
72,retired,basic.4y,no,no,no,152,1
55,management,basic.9y,no,yes,no,90,1
80,retired,basic.4y,no,yes,no,354,1
77,retired,university.degree,no,yes,no,372,1
40,entrepreneur,basic.4y,unknown,yes,no,448,2
35,admin.,university.degree,no,yes,no,633,2
33,admin.,university.degree,no,no,no,427,1
37,services,basic.6y,no,no,no,667,2
46,admin.,university.degree,no,yes,yes,324,2
51,admin.,basic.9y,unknown,yes,no,135,1
48,services,basic.6y,unknown,yes,no,122,1
55,housemaid,university.degree,no,no,no,363,1
29,admin.,university.degree,no,no,no,295,1
28,blue-collar,basic.9y,no,yes,no,226,1
33,admin.,professional.course,no,no,no,110,4
51,blue-collar,basic.4y,unknown,no,yes,87,1
39,services,high.school,no,no,no,359,3
35,entrepreneur,university.degree,no,yes,no,82,3
42,entrepreneur,professional.course,no,no,no,108,2
41,admin.,university.degree,unknown,yes,no,566,3
36,housemaid,basic.4y,no,yes,yes,120,6
41,technician,high.school,no,no,no,257,6
58,retired,high.school,no,no,no,585,4
54,management,university.degree,no,yes,yes,552,1
33,services,professional.course,no,yes,yes,630,4
36,services,high.school,no,no,no,211,1
35,blue-collar,basic.6y,no,yes,no,115,6
47,technician,high.school,no,yes,no,43,3
35,blue-collar,basic.9y,no,yes,no,74,1
37,admin.,university.degree,no,yes,no,135,3
28,student,university.degree,no,yes,no,6,1
42,blue-collar,high.school,no,yes,no,148,1
35,blue-collar,basic.4y,no,no,no,433,3
44,admin.,university.degree,no,yes,no,235,2
59,technician,professional.course,no,yes,no,457,2
52,services,basic.9y,unknown,yes,no,160,3
33,blue-collar,basic.9y,no,yes,no,155,3
46,admin.,university.degree,unknown,no,no,303,3
33,management,university.degree,no,yes,no,418,2
48,admin.,university.degree,unknown,yes,no,82,2
37,blue-collar,high.school,no,no,no,117,3
36,admin.,university.degree,no,no,no,404,1
39,blue-collar,basic.9y,no,yes,yes,99,5
32,self-employed,high.school,no,yes,yes,93,3
53,technician,professional.course,unknown,yes,no,204,1
36,blue-collar,basic.9y,no,yes,no,226,1
53,admin.,high.school,no,no,no,964,1
40,management,professional.course,no,yes,no,162,1
38,technician,high.school,no,yes,yes,279,3
30,admin.,high.school,no,no,no,92,2
54,admin.,basic.9y,no,no,yes,131,4
33,entrepreneur,university.degree,no,no,no,637,4
68,retired,university.degree,no,yes,no,80,3
27,technician,professional.course,no,no,no,124,2
47,blue-collar,basic.4y,no,yes,no,267,1
32,management,university.degree,no,yes,yes,1067,2
45,admin.,university.degree,no,yes,yes,317,5
35,admin.,university.degree,unknown,yes,no,62,1
53,technician,high.school,no,no,no,178,1
52,technician,professional.course,no,yes,no,268,1
38,self-employed,basic.9y,unknown,yes,yes,375,5
33,services,unknown,no,no,yes,277,2
49,admin.,high.school,no,yes,no,136,2
20,student,unknown,no,yes,yes,180,2
32,management,university.degree,no,no,no,173,6
30,admin.,high.school,no,yes,no,53,1
33,blue-collar,basic.9y,unknown,yes,no,261,1
45,management,unknown,unknown,no,no,121,3
29,admin.,university.degree,no,no,no,206,1
64,retired,professional.course,no,no,no,222,1
25,blue-collar,basic.9y,no,unknown,unknown,10,2
30,admin.,university.degree,no,yes,no,140,2
32,admin.,university.degree,no,yes,no,177,1
30,services,high.school,unknown,no,no,87,2
28,admin.,basic.9y,no,no,yes,549,1
31,blue-collar,basic.4y,no,yes,no,374,3
35,admin.,high.school,no,yes,yes,200,4
86,retired,basic.4y,no,yes,no,288,3
31,admin.,university.degree,unknown,no,no,346,2
29,blue-collar,basic.9y,no,no,no,68,1
56,entrepreneur,university.degree,no,no,no,99,1
47,services,university.degree,no,yes,no,63,9
25,technician,professional.course,no,yes,no,292,2
53,blue-collar,basic.9y,unknown,yes,yes,64,1
41,blue-collar,basic.9y,unknown,no,no,123,1
48,services,high.school,unknown,yes,no,329,1
57,services,high.school,no,yes,no,312,2
42,unemployed,high.school,unknown,yes,yes,226,1
73,retired,professional.course,no,yes,no,135,2
29,services,professional.course,no,no,no,836,3
30,technician,university.degree,no,unknown,unknown,112,1
45,blue-collar,basic.9y,no,no,no,325,1
33,admin.,university.degree,no,yes,no,24,10
60,retired,professional.course,no,yes,no,448,3
38,admin.,university.degree,no,unknown,unknown,124,1
29,management,university.degree,no,yes,no,123,1
52,unemployed,university.degree,no,yes,no,445,1
39,admin.,university.degree,unknown,yes,no,200,1
34,blue-collar,basic.6y,unknown,yes,no,195,10
48,technician,basic.9y,no,no,no,553,3
35,technician,university.degree,unknown,yes,no,133,2
50,admin.,basic.4y,no,yes,no,8,11
38,housemaid,basic.9y,no,no,no,92,2
42,technician,high.school,no,no,no,220,1
42,technician,high.school,unknown,yes,no,617,1
37,student,unknown,no,no,no,99,1
31,admin.,university.degree,no,yes,no,77,6
37,services,basic.4y,no,no,no,17,8
43,blue-collar,basic.9y,no,unknown,unknown,37,1
59,retired,university.degree,no,no,no,97,7
25,blue-collar,basic.6y,unknown,no,yes,90,8
28,blue-collar,basic.9y,unknown,unknown,unknown,211,1
49,blue-collar,basic.4y,unknown,no,no,920,2
25,services,high.school,no,yes,no,301,1
34,blue-collar,high.school,no,yes,no,39,1
56,blue-collar,basic.4y,unknown,yes,no,12,3
27,services,high.school,no,no,no,101,14
45,services,basic.9y,no,no,no,187,1
28,blue-collar,basic.9y,no,yes,no,149,1
50,admin.,high.school,no,no,no,664,9
26,admin.,university.degree,no,yes,no,588,1
29,self-employed,university.degree,no,yes,no,167,2
40,admin.,university.degree,unknown,yes,no,1200,2
34,blue-collar,basic.9y,no,no,no,76,4
25,admin.,university.degree,no,yes,no,137,1
37,management,university.degree,no,no,yes,69,7
35,student,university.degree,unknown,no,no,297,1
43,admin.,university.degree,unknown,yes,no,175,3
54,blue-collar,basic.4y,no,no,no,146,1
27,services,high.school,no,yes,no,71,3
39,technician,university.degree,no,yes,no,150,1
41,admin.,high.school,no,yes,no,268,2
32,services,basic.9y,no,yes,no,31,20
47,blue-collar,basic.9y,unknown,no,no,538,2
29,admin.,high.school,no,no,no,330,2
29,technician,professional.course,no,no,yes,289,2
30,admin.,university.degree,no,no,no,128,2
31,services,high.school,no,yes,no,303,2
33,admin.,professional.course,no,yes,no,1340,1
37,blue-collar,basic.6y,unknown,yes,yes,268,3
24,unemployed,high.school,no,yes,no,699,1
67,retired,basic.4y,no,no,no,300,3
31,blue-collar,professional.course,no,yes,no,95,1
44,blue-collar,basic.9y,unknown,yes,no,139,2
51,admin.,university.degree,unknown,yes,no,168,1
43,services,high.school,no,no,no,77,1
54,retired,basic.4y,unknown,no,no,107,2
37,unemployed,professional.course,no,no,no,140,1
54,self-employed,university.degree,no,yes,no,323,2
33,admin.,university.degree,no,yes,no,161,1
30,blue-collar,basic.4y,no,no,no,112,2
39,blue-collar,basic.9y,no,yes,no,78,2
31,blue-collar,unknown,no,yes,no,596,1
28,admin.,university.degree,no,yes,no,75,1
55,blue-collar,basic.6y,unknown,unknown,unknown,78,1
31,admin.,university.degree,no,no,no,239,2
58,retired,basic.4y,no,yes,no,614,1
22,student,basic.9y,no,no,no,84,1
29,technician,professional.course,no,no,no,7,7
37,entrepreneur,university.degree,no,unknown,unknown,59,7
30,blue-collar,basic.9y,no,yes,no,235,3
40,blue-collar,basic.9y,unknown,no,no,112,4
56,services,university.degree,no,no,no,221,3
46,unemployed,university.degree,no,no,no,90,2
28,services,unknown,no,yes,no,260,2
49,admin.,high.school,no,yes,no,181,4
28,blue-collar,basic.9y,no,yes,no,128,2
56,admin.,unknown,no,yes,no,364,1
48,housemaid,basic.9y,no,yes,no,159,2
29,self-employed,university.degree,no,unknown,unknown,173,2
41,technician,university.degree,no,yes,yes,135,1
34,admin.,high.school,no,no,no,166,5
30,technician,high.school,no,no,no,438,1
46,admin.,high.school,no,yes,no,185,4
49,technician,unknown,no,no,no,41,1
33,services,high.school,no,yes,no,63,11
33,admin.,high.school,no,yes,yes,1044,2
34,technician,professional.course,no,no,no,192,1
45,blue-collar,basic.4y,no,yes,yes,163,3
48,blue-collar,basic.4y,no,yes,no,92,3
30,admin.,university.degree,no,yes,no,288,1
55,technician,basic.9y,unknown,yes,no,327,2
34,technician,high.school,unknown,no,no,46,2
26,student,high.school,no,no,no,95,3
37,technician,professional.course,no,yes,no,241,1
34,admin.,high.school,no,no,no,446,1
58,blue-collar,unknown,unknown,yes,yes,48,2
40,technician,university.degree,unknown,no,yes,385,2
30,services,high.school,no,yes,no,80,1
28,services,high.school,no,no,no,240,2
42,blue-collar,basic.4y,no,yes,no,384,2
49,blue-collar,basic.4y,no,yes,no,149,1
45,blue-collar,illiterate,unknown,no,no,1196,1
46,management,university.degree,no,no,no,103,1
44,blue-collar,basic.4y,unknown,yes,no,63,1
50,admin.,university.degree,no,no,no,176,1
36,blue-collar,basic.6y,no,yes,no,195,1
46,self-employed,high.school,no,no,no,464,1
70,retired,basic.4y,no,no,no,546,2
32,technician,professional.course,no,yes,no,133,2
52,blue-collar,basic.9y,no,yes,no,263,1
50,admin.,university.degree,no,yes,no,203,2
32,self-employed,professional.course,no,unknown,unknown,151,7
44,blue-collar,basic.9y,no,no,no,41,3
48,services,basic.9y,no,no,no,271,6
35,blue-collar,basic.6y,no,no,no,249,1
42,services,high.school,no,no,yes,230,3
57,management,university.degree,no,yes,no,107,4
57,services,high.school,no,yes,no,126,2
56,technician,professional.course,no,yes,no,116,6
43,blue-collar,basic.9y,unknown,no,no,550,1
56,entrepreneur,university.degree,no,no,no,24,1
36,admin.,university.degree,no,no,no,188,1
47,admin.,basic.9y,no,yes,yes,392,2
42,housemaid,basic.4y,no,yes,no,271,1
43,blue-collar,basic.9y,no,yes,no,171,4
42,management,university.degree,unknown,yes,no,265,1
33,admin.,high.school,no,yes,yes,398,2
60,blue-collar,basic.4y,no,yes,no,347,2
43,admin.,university.degree,no,no,no,350,4
59,self-employed,university.degree,no,no,no,193,1
31,services,high.school,no,yes,no,452,2
34,admin.,university.degree,no,no,yes,312,3
50,admin.,university.degree,no,yes,yes,332,4
32,admin.,basic.9y,unknown,no,no,44,3
53,management,university.degree,no,no,no,306,4
43,blue-collar,basic.4y,no,yes,no,268,1
34,technician,professional.course,no,yes,yes,191,1
58,retired,professional.course,unknown,no,no,120,2
30,unemployed,high.school,no,no,no,38,1
55,admin.,university.degree,no,no,no,93,1
40,entrepreneur,professional.course,unknown,no,no,66,6
35,technician,university.degree,no,yes,no,439,3
35,blue-collar,basic.9y,unknown,no,no,543,1
39,admin.,high.school,no,no,yes,105,1
34,admin.,high.school,no,no,no,295,2
42,blue-collar,basic.4y,no,yes,no,29,4
36,entrepreneur,high.school,no,yes,yes,139,3
44,admin.,basic.9y,no,yes,yes,145,5
43,technician,professional.course,no,no,no,165,1
31,management,university.degree,no,no,no,92,3
47,technician,unknown,unknown,yes,no,239,2
41,blue-collar,basic.4y,no,yes,no,138,3
36,housemaid,basic.6y,no,no,no,104,9
55,retired,university.degree,unknown,no,no,207,1
32,technician,professional.course,no,yes,no,226,1
36,admin.,high.school,no,no,no,98,1
40,admin.,university.degree,no,yes,no,20,6
48,blue-collar,basic.6y,no,yes,no,122,1
37,admin.,university.degree,no,yes,no,1059,2
26,admin.,university.degree,no,yes,no,201,1
43,technician,professional.course,unknown,no,yes,90,2
52,blue-collar,basic.4y,unknown,yes,no,116,1
42,self-employed,high.school,no,no,no,83,1
47,services,basic.9y,no,yes,no,561,3
48,admin.,university.degree,no,yes,no,121,3
36,admin.,university.degree,no,yes,no,385,1
47,services,high.school,no,yes,no,254,1
37,blue-collar,basic.9y,no,yes,yes,184,3
38,admin.,high.school,no,yes,yes,574,1
53,blue-collar,professional.course,no,yes,yes,418,1
41,entrepreneur,university.degree,no,yes,no,324,1
56,admin.,basic.9y,no,yes,yes,313,2
36,blue-collar,basic.4y,unknown,no,no,1615,3
52,admin.,university.degree,no,no,no,197,1
44,blue-collar,basic.9y,no,no,no,1,1
27,admin.,university.degree,no,no,no,207,1
32,admin.,university.degree,no,yes,yes,299,1
30,housemaid,high.school,unknown,no,no,159,1
38,admin.,university.degree,no,yes,no,92,2
45,admin.,university.degree,no,no,no,134,2
46,admin.,university.degree,no,no,no,353,2
40,management,university.degree,no,no,no,309,2
27,admin.,basic.9y,no,yes,yes,264,1
45,admin.,high.school,no,yes,yes,636,3
48,technician,professional.course,no,yes,yes,450,1
38,admin.,basic.6y,no,yes,no,214,3
32,admin.,university.degree,no,yes,yes,140,2
26,admin.,high.school,no,no,yes,143,2
32,technician,university.degree,no,no,no,44,1
39,technician,unknown,no,no,no,237,3
37,management,university.degree,unknown,no,no,10,23
40,admin.,university.degree,no,yes,no,194,3
52,entrepreneur,high.school,unknown,yes,no,710,1
33,admin.,university.degree,no,no,no,162,1
32,technician,professional.course,no,no,no,311,1
53,blue-collar,basic.9y,unknown,no,no,872,5
24,blue-collar,basic.9y,no,no,no,282,2
32,technician,university.degree,no,no,no,23,16
20,student,unknown,no,yes,no,213,1
30,admin.,university.degree,no,no,no,418,2
47,services,high.school,no,no,no,341,2
31,admin.,university.degree,no,yes,no,157,1
33,technician,high.school,no,yes,no,446,3
43,services,high.school,no,no,no,60,1
39,blue-collar,basic.6y,no,yes,no,25,1
52,blue-collar,basic.9y,unknown,yes,no,70,3
41,admin.,university.degree,no,yes,yes,45,2
34,entrepreneur,high.school,no,no,yes,429,1
32,student,professional.course,no,yes,no,540,2
33,admin.,university.degree,no,no,no,541,3
38,admin.,university.degree,no,yes,no,116,1
41,self-employed,university.degree,no,yes,yes,640,3
29,blue-collar,high.school,unknown,no,no,335,3
49,management,university.degree,no,yes,no,58,1
30,services,high.school,no,no,no,1426,3
36,technician,high.school,no,yes,no,206,1
26,technician,university.degree,no,no,no,2635,3
31,admin.,university.degree,no,no,no,81,1
38,blue-collar,unknown,unknown,no,yes,70,2
54,management,basic.6y,unknown,yes,yes,381,1
39,admin.,basic.9y,no,no,no,127,1
31,technician,university.degree,no,yes,no,95,1
28,blue-collar,basic.4y,no,no,no,189,1
30,admin.,basic.6y,no,yes,no,83,1
38,technician,professional.course,no,no,no,606,3
44,admin.,university.degree,no,yes,yes,143,2
44,blue-collar,basic.6y,unknown,yes,no,665,2
32,entrepreneur,high.school,no,yes,no,100,1
44,technician,professional.course,unknown,yes,no,388,7
34,services,high.school,no,no,no,215,2
40,admin.,university.degree,no,no,no,44,5
32,services,high.school,unknown,yes,no,445,1
50,housemaid,basic.4y,no,no,no,57,1
53,technician,unknown,no,yes,no,241,2
88,retired,basic.4y,no,yes,no,128,4
38,blue-collar,basic.9y,no,yes,no,219,1
30,admin.,high.school,no,no,no,860,2
